timestamp,flex1,flex2,flex3,flex4,flex5,pressure1,pressure2,acc_x,acc_y,acc_z,label
43,24,19,21,15,21,0.60389250762448,0.555768313248245,1.030548596361407,-2.323872863588439,1.8392983104658556,YES
44,21,13,27,26,27,0.7412752587572815,0.6583019579948352,0.36894945652937283,0.47476184993675413,0.7370991456296748,YES
45,11,29,11,29,10,0.3893767777098084,0.6915294024972544,-0.5164510394647404,0.9888999010756471,1.5717500690156916,YES
46,21,12,10,15,17,0.4185478708724327,0.41267855011063875,-2.873007852156602,0.14674581260821362,0.7682002564036706,YES
47,22,13,16,20,24,0.5565837120043202,0.590311318351561,-1.496086153923167,-0.5568932454207496,0.35350609998178506,YES
48,10,24,24,13,10,0.5718657479275329,0.7537217642954135,0.24638389500759994,-0.1746633495719613,-0.5402649707076594,YES
49,29,21,16,29,18,0.6056370243265575,0.7935401428088926,0.9697978827439419,1.0089474419369382,0.4008109087629581,YES
0,29,17,27,25,14,0.38110915319818217,0.7310726119316218,-1.3800212379907697,0.3758215745587352,-0.5535909162916008,NO
1,18,28,17,18,17,0.5463852760784571,0.567789770863111,1.0130709612798439,0.5267831314947465,0.36119452109938427,NO
2,14,22,10,17,21,0.3728193511140487,0.6179583037514631,0.4938332335975799,-0.9085948549327156,0.027343837568462072,NO
3,20,21,23,29,22,0.6524465720700512,0.3245738651897963,0.33991259855816924,1.8317238609146425,0.014180705781340603,NO
4,20,22,12,10,29,0.4154238418294791,0.7829893126568623,0.895923146075381,1.3065833730568497,0.5795638071212874,NO
5,16,22,22,18,26,0.613759231915121,0.2615651955287367,2.062624131350314,1.2942059832200743,1.2042223445582698,NO
6,15,22,26,18,19,0.4080964299330418,0.7535769017997231,1.0171970329352344,0.2660287602599067,-0.8616907602285706,NO
7,27,16,27,17,12,0.23385507800751404,0.5662662998964128,1.1957327805052906,0.6206697759852645,-0.2865180012084061,NO
8,10,27,23,14,27,0.35693474141623127,0.5156050424838754,-1.1896779483554383,0.22192971392870026,0.6549172821480224,NO
9,14,20,14,22,11,0.2997476875525938,0.7749985831576969,-2.253254851575927,-1.082866316805793,-0.8383218203116267,NO
10,23,20,27,29,15,0.20677758348940756,0.7038015801063047,0.13314731238414693,0.6937756882796018,-0.28300117620395926,NO
11,24,21,28,22,14,0.7088355506833846,0.6661042530514325,0.07025248559378827,0.4526790550061022,-0.07479177001981677,NO
12,14,13,29,29,29,0.4554904614550804,0.2739697124471565,-0.10885303099236485,-0.7531733317557904,0.21057270596350144,NO
13,11,26,27,28,15,0.7353610349980522,0.6322829434440225,-0.4098086782161165,-0.8993675029980425,-0.30190628774724815,NO
14,25,26,17,28,12,0.7819738759745729,0.5013017057183895,-1.7579396823892297,-0.8349709331770483,-0.08533627841216115,NO
15,22,24,24,17,19,0.5498059377960776,0.5823594166185977,0.23679250976007168,1.5101928510742717,0.0830647817723408,NO
16,15,18,18,14,23,0.27105844500364107,0.7824203162121759,0.8020698630038784,0.2555805192184322,0.8995828115841447,NO
17,28,27,22,14,12,0.4713463569699619,0.39328316390192675,1.0254134636644887,-0.36670815582789673,1.3542250382251226,NO
18,23,20,16,18,14,0.22992600352004322,0.6507862605823151,-0.16203383888117967,-0.6050956600406142,-0.4732198743369236,NO
19,13,15,27,22,14,0.2588390994795238,0.3379950050070488,0.5497081993563203,-0.4879875458936169,-1.2536608499596376,NO
20,24,12,10,24,26,0.6507454776795436,0.2572354502109324,0.31961145052598194,0.949808794681996,-0.6889210494549428,NO
21,29,13,21,17,14,0.6833308307386472,0.5730890910465865,1.2534031454171861,-0.14956573031548906,-1.02490749956925,NO
22,10,12,18,18,19,0.713171965258536,0.3279674669326125,1.3447908309654768,-2.487673503252558,-0.16132902022155254,NO
23,13,26,24,12,13,0.49115754530010014,0.48975524099446516,0.29044224108499916,-1.5207441571760292,2.078414092869881,NO
24,18,11,25,22,12,0.7418424539259503,0.4887690434366803,0.7219898297714575,0.25575748444080376,0.3701528706885498,NO
25,12,18,29,26,18,0.492339252267743,0.45976865129929717,-0.9861265698386534,-0.9050478108424052,0.7230760092953901,NO
26,26,17,23,16,24,0.6379472656040606,0.542673533633329,0.5557996976350466,0.7553841434770144,-0.6816314581059574,NO
27,13,18,27,17,15,0.6026474818152414,0.5464844661711976,0.7935124398689337,-2.876067414299576,0.8356209715733882,NO
28,14,10,21,27,26,0.3548557852743742,0.5273852618841233,1.626143751532278,1.0139590457366467,0.8963927201062846,NO
29,21,23,29,13,16,0.3631409974606181,0.6661179746259516,-0.02757688597548171,0.2664140224867885,-0.36442763701083514,NO
30,28,12,14,13,18,0.3746700330430644,0.20284795530540953,-0.02878116675241206,-1.5558952033095963,-0.03703253084062588,NO
31,16,19,21,10,22,0.23108703396236063,0.6473395622607976,0.14352885225563522,-0.45296703429109875,-1.0939214857608612,NO
32,20,14,28,14,28,0.7805326053696198,0.5117607925242115,1.754871565132734,0.0031099978733110448,0.7232478608080581,NO
33,12,26,20,17,20,0.5678206414308999,0.3975568131256392,-0.8565772713566568,0.8850189095942701,-0.6286550926461009,NO
34,23,15,19,27,15,0.6395874212639472,0.33253257129908165,0.3777576470978978,-0.17913256202785377,-0.20453917807301425,NO
35,25,13,13,26,11,0.43850415079393945,0.6179198378795803,-0.8700918074141848,1.1849252613668748,0.3625506254123062,NO
36,29,25,27,20,16,0.5359721171735004,0.2628091439561816,0.03644317038349753,-0.9844102274294089,0.08889701436594862,NO
37,22,29,15,19,24,0.33663155854715454,0.4813905874851599,0.4764925968503569,0.8136542898960892,-1.1827037266049478,NO
38,22,16,11,11,16,0.3373219938574009,0.2765063692218046,-1.8799962498949585,-0.9301829298744909,0.35205681721135684,NO
39,26,18,27,21,22,0.309917896684699,0.22920028917948648,-0.7826545200921065,1.7143602438829633,0.16478949474646865,NO
40,17,17,20,17,26,0.5234878333701063,0.2405050378344718,0.1100989013274165,-1.4070939058091878,0.5547887985740171,NO
41,21,26,29,26,20,0.388940373804165,0.7067354938632233,0.14681790014893542,1.1383327226370508,-0.4057527377729662,NO
42,15,12,20,25,19,0.574162783686353,0.22010626419378296,-0.5961220233199112,2.2188623259053615,-0.8789363380442125,NO
43,24,11,11,15,16,0.5565723091982213,0.3424105899808454,0.266010927334148,-0.4592903610313103,-0.20617657918892837,NO
44,15,18,14,11,19,0.24360414685775994,0.421386640139676,-0.601387556936689,-1.6017513046271363,0.8350029757941415,NO
45,22,13,15,17,29,0.2966640951617971,0.6230477817426076,-1.2111785310034604,-0.022610409624440126,-0.7216049039248479,NO
46,15,18,15,21,17,0.2919893046980322,0.7361904200901539,1.0779150725347648,0.0025827230731858015,0.596615186696085,NO
47,22,17,11,25,13,0.6751122948456781,0.6991722825366851,0.301063760751539,1.8330012254114647,0.7395671611267646,NO
48,26,18,28,28,24,0.2224764125698664,0.3865074792723011,0.8641419680915893,-2.0649076535710607,1.0096554469890502,NO
49,26,22,15,29,12,0.6309580181787615,0.34624989896246783,-0.503527708990825,-0.4704897257943221,-0.7456196215541333,NO
0,18,29,11,24,18,0.6634581805583519,0.3400719018164613,-0.38758536516648134,-0.8088938354362745,-1.6223661661449624,HELP
1,29,17,15,24,21,0.36400095866063165,0.5572450700536362,0.503804155439853,1.215127800240297,-0.14348662037439477,HELP
2,15,11,23,14,14,0.28979222288114875,0.46659932675830235,-1.390376371762905,0.8202002832876181,0.006546079193422313,HELP
3,18,20,11,29,24,0.7101750718268487,0.23455620643745212,-1.5529698848487161,-0.6037754134314478,-0.38467560611862833,HELP
4,14,29,22,25,28,0.7232175316305531,0.31643758469980143,-0.15619772945507787,-2.1448463309296733,-0.34159263682541013,HELP
5,17,25,11,12,13,0.5734172473351835,0.6183879262181067,-1.3977789958627218,1.571441936818605,-0.02231827405020253,HELP
6,15,10,10,23,14,0.26083169864941236,0.7048861293014799,0.36843668054170914,-2.022816313351311,0.7558497317226969,HELP
7,29,14,13,27,27,0.5798292608066102,0.3093067768911742,0.3049244518875626,-1.0489252839759124,1.2429437033714477,HELP
8,20,24,16,25,16,0.6657909573806251,0.45640416315770743,1.1440755604149535,-1.0393684053141234,0.6090919680949839,HELP
9,19,24,16,16,14,0.7121750469917061,0.7726048866896043,0.571847306849915,-0.2702026606585572,1.6002747747934887,HELP
10,17,20,10,16,20,0.5710144256361654,0.2272876428760298,-1.6676887710957526,-1.3157275799987371,2.0679417028489633,HELP
11,17,10,24,28,29,0.21372666766214166,0.546253434534746,0.825932372982936,0.9110473568037374,-0.03777394196477284,HELP
12,15,17,29,14,11,0.4747839342894568,0.4369922963784263,-1.1134666266613569,0.7476114077943972,0.8561625501242164,HELP
13,24,19,25,14,27,0.4607590023399043,0.3931759939760664,-0.4828969951496029,-0.47099079251363485,0.9124093825477748,HELP
14,26,15,18,21,14,0.4567433683662203,0.7667855369542029,-0.6849201465710316,-0.3663554751295637,0.7768966377252133,HELP
15,28,11,12,25,29,0.7090363456901065,0.28078923790066024,-0.17085545468705918,0.5494762769554472,1.1222804733492762,HELP
16,20,27,18,11,11,0.22532956395144163,0.22347536698492618,-0.1445474195039368,-2.1278486817737448,-1.080276864965501,HELP
17,25,16,22,26,18,0.20756893024301737,0.2920676435872563,0.7571231128046128,-1.252769735663031,-0.8561124959016352,HELP
18,18,28,18,25,26,0.3223038915407085,0.2801412538974703,0.09916138693478624,1.3479744392037396,1.170829497169198,HELP
19,23,14,21,14,19,0.647836305992864,0.7187251789026248,0.22872223235920902,0.7936156199220843,-0.3140487791760963,HELP
20,13,23,25,18,12,0.6042580659578047,0.6004498814137704,-0.06472124459610147,-1.1337534632086765,1.6018339609238195,HELP
21,12,10,14,17,10,0.5864648822532806,0.6736036615085308,0.23031426328337215,-1.1804472478491097,-2.43998868187914,HELP
22,12,11,13,10,20,0.5602261549693465,0.7787778020419451,1.7669732918996164,2.3076492054353284,-1.264868548011033,HELP
23,16,20,18,16,23,0.5063448182638435,0.7807917778788345,-1.9424188849968738,-0.48375620962008714,-0.2373019370272173,HELP
24,29,18,14,24,23,0.3818117007391225,0.6893464220387333,0.15948135237127348,1.3357889709530086,-1.2302174199859175,HELP
25,14,20,19,13,26,0.41248685616535896,0.7084843683548421,0.2741321147094884,0.8407448475146434,-0.13034257975601138,HELP
26,12,10,16,15,20,0.7535621190159552,0.3931661778709928,-1.0706364258340846,-0.01596843635857664,-0.5751395643130066,HELP
27,22,21,12,26,24,0.6533136180519907,0.4258932287809627,-1.1132988347331803,-0.2136313518616632,-0.07442448180515374,HELP
28,27,17,20,23,11,0.26958041245518893,0.675778976627242,-0.515695692594623,0.07306616940849812,-0.21093644140795792,HELP
29,13,14,28,14,13,0.5605626152381669,0.20944486650717214,-0.5222700320201469,0.915340496269095,0.5066471661063207,HELP
30,16,21,22,24,20,0.7556795353579884,0.767551753538815,-0.3410069199077955,1.5871109143785824,0.967291438777874,HELP
31,23,13,25,24,13,0.3031394902269756,0.608226645103795,1.0224153288979103,0.40094422257621914,1.3112578059388549,HELP
32,17,28,29,27,11,0.2180579073943881,0.37438562227945105,1.6341631025539642,-0.3938738804438272,0.0032889189038584335,HELP
33,20,13,15,10,11,0.41452674731079475,0.7006133647865489,0.49352823338105467,-0.05959260286637436,-1.286625940070403,HELP
34,24,13,22,23,20,0.7769217895201999,0.29931198351273824,0.7097692412266644,-0.3511424601112325,-0.33015382490674244,HELP
35,22,18,20,14,16,0.501828694112056,0.5888628495059669,0.018860556210120023,1.9835418162954674,0.09996575103755692,HELP
36,11,18,29,18,17,0.40390312591736277,0.5938888610464271,0.6352409842282243,0.17540001105834468,-0.36366805054854484,HELP
37,10,19,12,10,24,0.43268202243777143,0.7598691821403349,2.218769796410435,0.9704807444424722,-0.027510853308826314,HELP
38,23,20,13,12,23,0.22972161472572353,0.48950899816980387,-2.0020262199659165,1.136963037888104,0.023432324299331155,HELP
39,14,11,26,18,15,0.24029716149642805,0.5950182886251396,-0.47623215339116753,0.7427741302777332,-1.8444924611092215,HELP
40,15,27,27,12,11,0.5152273653768826,0.38247585339954765,-0.23507294247218158,0.9226929504375496,0.9920163378154606,HELP
41,15,24,14,24,10,0.32556615723014515,0.48352621113094346,-0.3855590968457459,1.3416294020881905,-0.22919901972666534,HELP
42,22,15,17,10,15,0.7681390539110333,0.67676706279354,0.2555065762706158,-1.502151902424022,0.284104177162589,HELP
43,22,10,13,11,29,0.586997877086259,0.520760068000663,1.733406859031229,0.6555781995003501,0.15095532785468277,HELP
44,22,17,18,17,22,0.2583799847580883,0.38071254428637846,2.4942953248841113,0.839054334986732,-0.09189400602118467,HELP
45,27,18,13,13,21,0.3039544183290667,0.74921008888854,-0.7690038680033672,-0.4930457156197923,0.5232997272757591,HELP
46,20,12,20,20,27,0.6511206904152403,0.38692938172639785,1.6621156197660263,0.6431894344550848,0.06324080434973124,HELP
47,27,16,19,24,16,0.7806460201287198,0.7065986675802469,0.23772653568208754,-1.252287144180261,-0.5904708939882939,HELP
48,21,15,11,12,12,0.6532549457825239,0.6304406228615361,0.7273512288964099,-0.7522838911778749,0.642665467900185,HELP
49,20,28,22,20,14,0.4661416591633174,0.36811789296716113,0.2472284678714799,1.3999672112845944,1.8535438826925548,HELP
0,23,17,17,23,15,0.437226132799867,0.48652328992851496,-0.5790215008813544,-1.1122927229863113,0.14951924100046546,FOOD
1,14,22,23,22,13,0.44561134707873395,0.20789057687110576,1.4578668407520818,-0.2072758458770086,1.4693518397048673,FOOD
2,16,12,24,20,16,0.6135935187882839,0.5569904869746016,-1.8811854854556835,-0.20489041386049303,-1.8441549333289116,FOOD
3,18,12,11,22,20,0.3285503307772215,0.6884552487977306,0.6070565241307719,0.2164431033412012,1.9339756309378824,FOOD
4,29,26,22,21,27,0.7620086692671963,0.4779190603984531,-1.1552356709981932,1.0398699337503607,0.9244441645597167,FOOD
5,29,12,18,28,20,0.2599233505152185,0.36592995292803365,2.0147648132805567,-0.5303544673684554,-1.5698318362931845,FOOD
6,26,12,12,10,29,0.7967335391866379,0.716253590096184,-0.43144149301255746,1.431622364488115,-0.6035155803171451,FOOD
7,27,14,25,21,14,0.5123225678110273,0.21035898490942706,1.7671182113118569,-0.6093759921281,-0.03804491817531135,FOOD
8,13,28,22,26,20,0.7615578859704484,0.6849396259164275,-0.4995066692759432,0.48666237259130857,-0.5394744417079688,FOOD
9,19,12,28,23,22,0.7089863562355689,0.5671380534366469,-1.1024202397983547,2.2791034261553826,-1.1682023051799906,FOOD
10,16,19,12,24,18,0.6866394262450521,0.5022829002849911,-0.6933295920550345,2.2765666992716667,1.8065285119338603,FOOD
11,27,12,17,27,29,0.7586560600972772,0.37746753086039053,-0.1427674290064949,1.1017658752941033,0.7254794409454801,FOOD
12,13,11,21,22,22,0.6714065868788421,0.5743734036510546,-1.2192072064438373,0.5435497481251279,0.9578800240218511,FOOD
13,11,19,19,16,13,0.5289386638515846,0.6760239963972396,-0.46620098694880263,1.0608188098698526,0.4380413674141229,FOOD
14,13,16,20,17,16,0.6986210191277236,0.29961213689698807,-0.9060184666967348,1.1675862361677827,1.179427988921079,FOOD
15,28,27,10,18,29,0.6303903659986305,0.665515465549686,1.3631193544092037,-1.1308963691023703,-0.2321552729596421,FOOD
16,25,24,15,28,15,0.2177192911482232,0.2493106623130284,-0.8269092681424693,0.0692354003638408,0.16141948577236098,FOOD
17,28,18,11,20,10,0.6804412155800592,0.7875154308978736,-0.8793937098152066,-1.0873493870494582,-1.9248358226635813,FOOD
18,23,18,10,18,27,0.47194317368512206,0.6568386598624565,-0.46722261427933603,0.38122530294161544,0.3127201857652803,FOOD
19,27,18,16,15,24,0.33853756608823893,0.6013949698898273,-0.6166749206361133,-0.896257152195847,1.3357181315439624,FOOD
20,26,29,22,23,25,0.35231219033301897,0.23199613108619502,0.7652419946421214,-0.1387309381708235,0.34673719288309734,FOOD
21,23,16,12,24,14,0.7526637240786138,0.6973061789852211,-2.3984273484098364,-0.3976376150258515,-0.08084120981983667,FOOD
22,13,20,22,29,26,0.5203167539869846,0.3432568743794886,0.26038709779398284,-0.9825493407471144,-0.2090142687579327,FOOD
23,22,23,25,20,14,0.5526262012864966,0.26547976422131725,1.506936905666854,-1.3321813397999176,0.8783075915202053,FOOD
24,15,14,15,19,10,0.44450852994727,0.44009337206415033,-0.3283570609338488,0.012163148911346058,1.0469153679398309,FOOD
25,27,16,23,16,10,0.38646340670865376,0.7377969785031582,-2.981140422388547,-1.0531424518214167,1.0048658484773763,FOOD
26,18,23,25,13,24,0.3877437370871256,0.6357864196227643,-0.5569876399885125,-0.5116135664145542,0.24229654566727946,FOOD
27,10,10,10,16,13,0.7280561279953821,0.5814129187925485,0.8320894008041223,-0.11228841340541257,0.47389996734152195,FOOD
28,14,28,20,18,24,0.6490683085957305,0.40909023999151883,-0.3398944420391265,0.7236418898756022,1.7622470506380103,FOOD
29,29,25,17,19,10,0.6917044933043817,0.6146927598176026,0.6150037462589648,-1.1884399895975986,0.3937389647546716,FOOD
30,18,10,26,29,13,0.6244456667466435,0.3088072523706975,1.2911004612575963,-0.4524357183251767,-0.30311370776171237,FOOD
31,19,22,12,17,21,0.2200064850199805,0.46262726067177024,-0.596553098940854,1.8983192120371604,-0.2390326036202676,FOOD
32,22,22,23,10,19,0.2140606545601285,0.5853543596771651,0.024693164327732033,1.7923214192210752,1.804833288033836,FOOD
33,19,18,10,10,10,0.26296020127980013,0.7185851280846993,0.7375547625581493,-0.7572573324073867,0.19163294754114324,FOOD
34,16,15,15,15,22,0.5451386331600747,0.4782114877498517,1.816684913262678,-0.6519295986788589,1.3822167167336632,FOOD
35,15,23,10,21,26,0.29950501890610365,0.2733213699106092,-0.03499538883274803,1.3196361423678291,0.7808128724277572,FOOD
36,13,15,22,18,29,0.2928153469097865,0.6250498674200431,-0.2182933069351943,-2.6028954747799156,-0.6655342451685214,FOOD
37,17,14,29,24,16,0.7904392393039767,0.4966316242195505,0.45502405324650885,-0.6549920307045005,0.9020456167773465,FOOD
38,20,29,17,25,29,0.6735126156507873,0.24841082539127396,-0.6161349029416117,2.461521250820023,0.560206579986901,FOOD
39,22,17,12,17,20,0.710905680704252,0.5553205775440859,0.7238514496778109,-0.7925879061811028,0.7280422754835579,FOOD
40,11,18,12,18,27,0.48109558838021527,0.3447611781571741,-1.0849349459078135,0.9788248454145435,-0.3261807087258303,FOOD
41,24,16,22,24,23,0.560265844715987,0.20392678287509203,-0.9260941945394466,1.2667878876589709,-1.4553958697712317,FOOD
42,25,29,25,28,25,0.6080111094396385,0.5780691027363407,-1.3964818427625394,-1.3616705380164735,1.0383755007315458,FOOD
43,19,16,14,11,16,0.28513584333776665,0.6020932673448575,-0.43820390693995553,0.6374856770575134,-1.1642347687002166,FOOD
44,13,16,18,14,11,0.7192535079423781,0.3615664069063809,-0.5850255618601097,0.2779355273734428,-0.3235108504330763,FOOD
45,17,17,29,23,23,0.7586857576547645,0.41559872992997654,-0.5683364327672151,1.4551770424526953,0.1846172153525933,FOOD
46,14,29,15,29,26,0.3140526362403087,0.7625971615776848,-0.5858857353014969,-1.4207350324285901,1.1756134220705046,FOOD
47,26,17,17,28,14,0.6051866542304143,0.24847672799369178,0.9751878298304625,0.3437515552650005,-1.1781120924891242,FOOD
48,28,10,18,22,16,0.5826099873111202,0.24238446428354984,1.355043980190164,-1.4529485855834703,0.3929640888804526,FOOD
49,10,23,18,11,24,0.40454051681458747,0.699305467709368,-1.0397020586807246,-0.22370225975047656,-0.2749600700115888,FOOD
0,17,29,20,18,10,0.2833730525951968,0.23350636737267405,-0.48525966834344186,0.015870438991183358,-1.0898376089886246,STOP
1,18,13,11,21,26,0.25420988175129744,0.3397684533997586,-1.7206995609201021,2.04409044901698,0.10280535433548839,STOP
2,28,27,18,21,19,0.4380035153554691,0.5823081981397645,0.5345940241622835,1.7382698546743331,0.4871078324609222,STOP
3,19,23,11,17,12,0.7924053332234773,0.3715798576214623,0.24843414850353573,-2.412343490458788,-2.3673857314119537,STOP
4,17,16,21,18,14,0.36845734459762775,0.46997615526440895,-2.6567201537440557,0.4115380504962636,0.4552365044014878,STOP
5,25,21,23,15,24,0.2226500686908468,0.2023834167782177,-0.03767222450032234,-0.2097793050582938,-1.366271077463974,STOP
6,13,20,22,17,24,0.6684907879393531,0.2178011080301002,-0.7324546512287272,-0.9535813884837963,-0.3982553820323146,STOP
7,12,23,23,21,20,0.6694713321424424,0.7625268301940455,1.3980851020720952,0.2485634177744937,-0.9457447622871334,STOP
8,26,27,16,19,29,0.3922232584062363,0.4722614677644288,0.7239683145416148,0.9212670767792476,-0.7352894981894977,STOP
9,25,14,25,14,29,0.3482776469468506,0.3272542126888596,0.4140451082342045,-2.0778559054201664,-0.5733208566537685,STOP
10,21,22,25,21,29,0.5842087350535332,0.46093685260581607,1.1076573657948143,0.25469047098415604,1.3993367706997837,STOP
11,20,29,25,26,22,0.3358726327146192,0.7970571850069159,0.17538266098432628,0.4738541183352885,-1.048961715643073,STOP
12,26,26,21,24,26,0.44839231338424224,0.706278760651839,0.18800016038053508,-0.8230067215096762,0.6921576509894802,STOP
13,19,28,24,14,18,0.6460571625483006,0.5454998325415387,0.9514244772081077,0.5911459895109912,-0.1529176648746098,STOP
14,24,19,29,18,15,0.5685119265203118,0.47981780455751327,2.1297281251637656,-0.12223314161120033,0.4133281146075989,STOP
15,17,13,25,27,14,0.24529060612959974,0.7024436593977799,-1.5869239110690578,0.3763042720077987,0.49737493403716965,STOP
16,19,17,22,18,14,0.583442187287873,0.2435028309603052,2.1668408147182134,-1.6549800158342411,-0.7766767694341637,STOP
17,27,29,15,15,14,0.6839097397712458,0.593361692163662,-2.1178118480807693,-2.0138068759686587,-1.978034360580076,STOP
18,23,29,28,16,19,0.46539297471359986,0.5850633621625703,-0.7344413462875706,0.45799372574204394,-0.949528232216223,STOP
19,16,24,11,28,26,0.5408187150024026,0.6192670131401261,1.151450041096061,0.6235170570869323,0.6912717621741257,STOP
20,29,21,11,16,23,0.5541903064830942,0.6793555853408175,0.15130972435589596,0.7039252362495887,0.6736294087519515,STOP
21,27,17,27,25,25,0.6564503715666232,0.7399129637991708,-1.6182826372822083,0.5432957021069837,-0.18693325526578272,STOP
22,20,22,25,16,25,0.5661045801463318,0.44610003777163465,1.0096858780914635,1.1794128059975502,-0.5655654968372953,STOP
23,21,24,19,23,19,0.7466592621202237,0.5891938623425449,-1.2426129050561145,0.16317232598376502,-1.1084234211379527,STOP
24,25,28,15,16,25,0.46858450847159583,0.6796217200823327,0.3801240581882167,-0.8035635417925181,0.23531679804564332,STOP
